temp,humidity,pressure,clouds,dt,wind_speed,wind_deg,day,city,population,elevation,annual_tourists
11.47,87,1027,100,1706914800,6.17,240,2024-02-03 00:00:00,London,8982256,15,20000000
11.28,89,1027,75,1706918400,7.2,240,2024-02-03 01:00:00,London,8982256,15,20000000
10.8,89,1027,30,1706922000,6.69,250,2024-02-03 02:00:00,London,8982256,15,20000000
10.83,89,1027,40,1706925600,5.66,250,2024-02-03 03:00:00,London,8982256,15,20000000
10.82,87,1026,20,1706929200,4.12,250,2024-02-03 04:00:00,London,8982256,15,20000000
11.31,86,1026,75,1706932800,7.2,250,2024-02-03 05:00:00,London,8982256,15,20000000
11.49,85,1026,100,1706936400,7.72,250,2024-02-03 06:00:00,London,8982256,15,20000000
11.4,85,1026,75,1706940000,6.17,250,2024-02-03 07:00:00,London,8982256,15,20000000
11.59,87,1026,100,1706943600,6.69,240,2024-02-03 08:00:00,London,8982256,15,20000000
11.44,86,1026,75,1706947200,5.66,250,2024-02-03 09:00:00,London,8982256,15,20000000
11.79,86,1027,75,1706950800,6.69,250,2024-02-03 10:00:00,London,8982256,15,20000000
12.24,85,1027,75,1706954400,7.2,250,2024-02-03 11:00:00,London,8982256,15,20000000
12.43,85,1027,100,1706958000,5.14,250,2024-02-03 12:00:00,London,8982256,15,20000000
12.86,84,1027,75,1706961600,5.66,240,2024-02-03 13:00:00,London,8982256,15,20000000
12.88,85,1026,100,1706965200,5.14,240,2024-02-03 14:00:00,London,8982256,15,20000000
13.01,85,1026,100,1706968800,4.63,250,2024-02-03 15:00:00,London,8982256,15,20000000
13.07,84,1026,100,1706972400,5.66,250,2024-02-03 16:00:00,London,8982256,15,20000000
13.19,84,1026,100,1706976000,6.69,250,2024-02-03 17:00:00,London,8982256,15,20000000
13.01,84,1025,100,1706979600,5.14,250,2024-02-03 18:00:00,London,8982256,15,20000000
12.84,86,1025,100,1706983200,6.69,250,2024-02-03 19:00:00,London,8982256,15,20000000
12.76,87,1026,100,1706986800,6.17,250,2024-02-03 20:00:00,London,8982256,15,20000000
12.36,89,1026,100,1706990400,6.69,260,2024-02-03 21:00:00,London,8982256,15,20000000
11.73,93,1026,100,1706994000,6.17,250,2024-02-03 22:00:00,London,8982256,15,20000000
11.71,91,1026,100,1706997600,6.17,250,2024-02-03 23:00:00,London,8982256,15,20000000
11.71,90,1026,100,1707001200,6.69,240,2024-02-04 00:00:00,London,8982256,15,20000000
11.69,90,1025,75,1707004800,5.66,240,2024-02-04 01:00:00,London,8982256,15,20000000
11.7,90,1025,75,1707008400,5.66,250,2024-02-04 02:00:00,London,8982256,15,20000000
11.35,92,1025,100,1707012000,6.17,250,2024-02-04 03:00:00,London,8982256,15,20000000
11.14,93,1024,100,1707015600,4.47,289,2024-02-04 04:00:00,London,8982256,15,20000000
11.09,94,1024,100,1707019200,6.69,250,2024-02-04 05:00:00,London,8982256,15,20000000
11.19,92,1024,100,1707022800,6.69,240,2024-02-04 06:00:00,London,8982256,15,20000000
11.22,92,1024,100,1707026400,6.69,240,2024-02-04 07:00:00,London,8982256,15,20000000
11.14,93,1024,100,1707030000,6.17,240,2024-02-04 08:00:00,London,8982256,15,20000000
11.16,93,1024,100,1707033600,6.69,250,2024-02-04 09:00:00,London,8982256,15,20000000
11.18,93,1024,100,1707037200,6.69,250,2024-02-04 10:00:00,London,8982256,15,20000000
11.72,92,1024,100,1707040800,6.17,250,2024-02-04 11:00:00,London,8982256,15,20000000
12.63,86,1024,75,1707044400,6.69,250,2024-02-04 12:00:00,London,8982256,15,20000000
13.33,83,1023,75,1707048000,9.26,260,2024-02-04 13:00:00,London,8982256,15,20000000
13.48,82,1023,100,1707051600,9.26,250,2024-02-04 14:00:00,London,8982256,15,20000000
13.22,86,1023,100,1707055200,8.75,250,2024-02-04 15:00:00,London,8982256,15,20000000
12.84,87,1022,100,1707058800,9.77,250,2024-02-04 16:00:00,London,8982256,15,20000000
12.9,84,1022,100,1707062400,7.72,250,2024-02-04 17:00:00,London,8982256,15,20000000
13.01,80,1022,100,1707066000,8.23,250,2024-02-04 18:00:00,London,8982256,15,20000000
12.62,80,1022,40,1707069600,9.26,250,2024-02-04 19:00:00,London,8982256,15,20000000
11.99,83,1022,100,1707073200,5.36,296,2024-02-04 20:00:00,London,8982256,15,20000000
11.47,83,1023,100,1707076800,9.26,250,2024-02-04 21:00:00,London,8982256,15,20000000
11.05,84,1023,99,1707080400,8.75,250,2024-02-04 22:00:00,London,8982256,15,20000000
11.03,83,1023,20,1707084000,8.23,250,2024-02-04 23:00:00,London,8982256,15,20000000
11.12,82,1023,75,1707087600,7.2,250,2024-02-05 00:00:00,London,8982256,15,20000000
10.63,81,1023,45,1707091200,10.8,250,2024-02-05 01:00:00,London,8982256,15,20000000
10.59,81,1023,51,1707094800,8.05,282,2024-02-05 02:00:00,London,8982256,15,20000000
10.05,82,1022,40,1707098400,7.2,250,2024-02-05 03:00:00,London,8982256,15,20000000
10.02,82,1022,75,1707102000,8.75,250,2024-02-05 04:00:00,London,8982256,15,20000000
9.72,82,1021,75,1707105600,7.2,250,2024-02-05 05:00:00,London,8982256,15,20000000
9.51,82,1021,75,1707109200,7.2,250,2024-02-05 06:00:00,London,8982256,15,20000000
9.32,83,1021,20,1707112800,8.23,250,2024-02-05 07:00:00,London,8982256,15,20000000
9.18,83,1021,75,1707116400,8.23,240,2024-02-05 08:00:00,London,8982256,15,20000000
9.11,83,1021,75,1707120000,7.2,240,2024-02-05 09:00:00,London,8982256,15,20000000
9.41,81,1020,75,1707123600,7.2,240,2024-02-05 10:00:00,London,8982256,15,20000000
9.79,79,1020,40,1707127200,9.26,240,2024-02-05 11:00:00,London,8982256,15,20000000
10.3,78,1019,75,1707130800,9.26,240,2024-02-05 12:00:00,London,8982256,15,20000000
10.75,78,1019,75,1707134400,9.77,240,2024-02-05 13:00:00,London,8982256,15,20000000
11.15,79,1018,75,1707138000,9.26,240,2024-02-05 14:00:00,London,8982256,15,20000000
11.11,79,1018,100,1707141600,8.23,240,2024-02-05 15:00:00,London,8982256,15,20000000
11.21,78,1017,100,1707145200,9.26,230,2024-02-05 16:00:00,London,8982256,15,20000000
11.14,78,1016,100,1707148800,8.23,250,2024-02-05 17:00:00,London,8982256,15,20000000
11.09,78,1016,100,1707152400,7.72,250,2024-02-05 18:00:00,London,8982256,15,20000000
11.39,76,1016,100,1707156000,8.75,250,2024-02-05 19:00:00,London,8982256,15,20000000
11.37,77,1016,100,1707159600,6.17,240,2024-02-05 20:00:00,London,8982256,15,20000000
11.22,78,1015,100,1707163200,6.17,230,2024-02-05 21:00:00,London,8982256,15,20000000
11.22,79,1014,100,1707166800,5.66,240,2024-02-05 22:00:00,London,8982256,15,20000000
11.23,78,1014,75,1707170400,5.66,240,2024-02-05 23:00:00,London,8982256,15,20000000
11.23,80,1014,40,1707174000,8.23,240,2024-02-06 00:00:00,London,8982256,15,20000000
11.48,81,1013,75,1707177600,7.72,240,2024-02-06 01:00:00,London,8982256,15,20000000
11.57,82,1013,100,1707181200,7.2,240,2024-02-06 02:00:00,London,8982256,15,20000000
11.73,83,1012,75,1707184800,7.2,240,2024-02-06 03:00:00,London,8982256,15,20000000
11.74,82,1012,100,1707188400,6.69,240,2024-02-06 04:00:00,London,8982256,15,20000000
11.77,82,1010,100,1707192000,7.2,240,2024-02-06 05:00:00,London,8982256,15,20000000
12.09,81,1010,100,1707195600,6.69,240,2024-02-06 06:00:00,London,8982256,15,20000000
12.3,80,1009,100,1707199200,7.72,240,2024-02-06 07:00:00,London,8982256,15,20000000
12.22,83,1009,100,1707202800,7.72,240,2024-02-06 08:00:00,London,8982256,15,20000000
12.29,80,1009,75,1707206400,8.23,240,2024-02-06 09:00:00,London,8982256,15,20000000
12.21,81,1009,100,1707210000,9.77,250,2024-02-06 10:00:00,London,8982256,15,20000000
12.45,76,1009,100,1707213600,9.77,240,2024-02-06 11:00:00,London,8982256,15,20000000
13.21,72,1009,40,1707217200,10.29,240,2024-02-06 12:00:00,London,8982256,15,20000000
13.48,73,1009,75,1707220800,10.29,240,2024-02-06 13:00:00,London,8982256,15,20000000
13.44,74,1008,75,1707224400,10.29,240,2024-02-06 14:00:00,London,8982256,15,20000000
13.69,75,1007,75,1707228000,7.72,240,2024-02-06 15:00:00,London,8982256,15,20000000
13.93,75,1006,75,1707231600,7.72,240,2024-02-06 16:00:00,London,8982256,15,20000000
13.8,76,1006,40,1707235200,8.23,240,2024-02-06 17:00:00,London,8982256,15,20000000
13.31,78,1005,75,1707238800,8.23,230,2024-02-06 18:00:00,London,8982256,15,20000000
12.87,83,1005,75,1707242400,8.75,230,2024-02-06 19:00:00,London,8982256,15,20000000
12.77,84,1004,100,1707246000,7.72,230,2024-02-06 20:00:00,London,8982256,15,20000000
12.11,88,1004,100,1707249600,7.72,230,2024-02-06 21:00:00,London,8982256,15,20000000
11.92,90,1004,75,1707253200,7.2,240,2024-02-06 22:00:00,London,8982256,15,20000000
11.69,91,1003,75,1707256800,8.23,230,2024-02-06 23:00:00,London,8982256,15,20000000
8.53,88,1005,100,1707260400,7.72,250,2024-02-07 00:00:00,London,8982256,15,20000000
5.59,91,1005,100,1707264000,2.57,0,2024-02-07 01:00:00,London,8982256,15,20000000
5.23,91,1005,100,1707267600,2.57,0,2024-02-07 02:00:00,London,8982256,15,20000000
5.04,92,1005,100,1707271200,2.06,0,2024-02-07 03:00:00,London,8982256,15,20000000
4.81,92,1005,100,1707274800,2.68,95,2024-02-07 04:00:00,London,8982256,15,20000000
4.64,92,1005,100,1707278400,4.63,60,2024-02-07 05:00:00,London,8982256,15,20000000
4.39,94,1005,100,1707282000,3.6,60,2024-02-07 06:00:00,London,8982256,15,20000000
4.22,95,1005,100,1707285600,3.6,100,2024-02-07 07:00:00,London,8982256,15,20000000
4.42,94,1006,100,1707289200,3.09,80,2024-02-07 08:00:00,London,8982256,15,20000000
4.39,94,1005,40,1707292800,4.12,100,2024-02-07 09:00:00,London,8982256,15,20000000
4.59,93,1006,40,1707296400,4.12,80,2024-02-07 10:00:00,London,8982256,15,20000000
5.05,93,1006,75,1707300000,4.12,80,2024-02-07 11:00:00,London,8982256,15,20000000
